src_subject_id,eventname,reshist_addr1_adi_edu_l,reshist_addr1_adi_edu_h,reshist_addr1_adi_work_c,reshist_addr1_adi_income,reshist_addr1_adi_in_dis,reshist_addr1_adi_home_v,reshist_addr1_adi_rent,reshist_addr1_adi_mortg,reshist_addr1_adi_home_o,reshist_addr1_adi_crowd,reshist_addr1_adi_unemp,reshist_addr1_adi_pov,reshist_addr1_adi_b138,reshist_addr1_adi_sp,reshist_addr1_adi_ncar,reshist_addr1_adi_ntel,reshist_addr1_adi_nplumb,reshist_addr1_adi_wsum,reshist_addr1_adi_perc,reshist_addr2_adi_edu_l,reshist_addr2_adi_edu_h,reshist_addr2_adi_work_c,reshist_addr2_adi_income,reshist_addr2_adi_in_dis,reshist_addr2_adi_home_v,reshist_addr2_adi_rent,reshist_addr2_adi_mortg,reshist_addr2_adi_home_o,reshist_addr2_adi_crowd,reshist_addr2_adi_unemp,reshist_addr2_adi_pov,reshist_addr2_adi_b138,reshist_addr2_adi_sp,reshist_addr2_adi_ncar,reshist_addr2_adi_ntel,reshist_addr2_adi_nplumb,reshist_addr2_adi_wsum,reshist_addr2_adi_perc,reshist_addr3_adi_edu_l,reshist_addr3_adi_edu_h,reshist_addr3_adi_work_c,reshist_addr3_adi_income,reshist_addr3_adi_in_dis,reshist_addr3_adi_home_v,reshist_addr3_adi_rent,reshist_addr3_adi_mortg,reshist_addr3_adi_home_o,reshist_addr3_adi_crowd,reshist_addr3_adi_unemp,reshist_addr3_adi_pov,reshist_addr3_adi_b138,reshist_addr3_adi_sp,reshist_addr3_adi_ncar,reshist_addr3_adi_ntel,reshist_addr3_adi_nplumb,reshist_addr3_adi_wsum,reshist_addr3_adi_perc
NDAR_INV2NT59PWC,baseline_year_1_arm_1,6.0368347,90.21146,94.08696,53836,3.8305569,347000,1298,1422,13.115246,3.3796017,18.93797,15.818182,31.687368,13.454545,12.9149065,5.371153,1.2621917,89.48551,21,6.0368347,90.21146,94.08696,53836,3.8305569,347000,1298,1422,13.115246,3.3796017,18.93797,15.818182,31.687368,13.454545,12.9149065,5.371153,1.2621917,89.48551,21,,,,,,,,,,,,,,,,,,,
NDAR_INV2NV4C2CL,baseline_year_1_arm_1,32.2453,52.950874,91.87795,30043,3.404352,169600,939,798,7.363044,38.390503,13.494424,36.613476,57.75665,38.20922,25.923483,3.3641162,1.8416207,109.57749,62,32.2453,52.950874,91.87795,30043,3.404352,169600,939,798,7.363044,38.390503,13.494424,36.613476,57.75665,38.20922,25.923483,3.3641162,1.8416207,109.57749,62,,,,,,,,,,,,,,,,,,,
NDAR_INV227DRH6R,baseline_year_1_arm_1,4.605846,84.100975,95.29627,54261,2.366905,159700,894,1062,49.929913,3.85208,7.252125,16.477987,32.5119,13.081761,4.3143296,2.1571648,0.8492569,107.21299,54,2.3654642,88.369804,98.04728,82357,1.7143154,243900,1432,1679,81.3777,2.254178,6.912222,10.881543,20.391062,17.309458,2.1764476,0.6218422,0,95.35059,28,8.088235,87.282135,96.63443,84908,1.8718022,262200,773,1464,76.25424,4.620976,12.698413,8.801625,18.327337,13.879485,1.6614746,0.5711319,0,93.3727,26
NDAR_INV24V8FLZ3,baseline_year_1_arm_1,0.34632036,97.792206,97.6885,196750,1.4542674,732200,2001,1712,91.08941,0,2.5214593,1.6276704,6.8744273,3.4587996,1.1090573,0.83179295,0,33.754047,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24V96Z76,baseline_year_1_arm_1,5.381166,90.71108,95.97315,67917,1.3031795,186100,773,1305,68.910255,2.7677498,10.711611,2.6871402,20.473158,14.203455,7.4608903,0.48134777,0,102.86512,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV273EJWMX,baseline_year_1_arm_1,2.016129,95.564514,96.27507,72367,2.1363862,160300,1426,1421,82.56912,6.3842134,7.885186,9.80663,13.762257,12.914365,1.4509577,0,0,104.62164,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV279N3WC9,baseline_year_1_arm_1,20.339943,63.342777,80.97731,30873,2.6435118,281500,1004,1215,41.63729,21.394798,10.88647,30.497593,51.733437,30.979134,27.777779,3.427896,0,98.82703,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NVAXBZL,baseline_year_1_arm_1,4.447068,85.98977,93.86129,51724,2.925407,78900,730,920,67.230545,0.71684587,6.771516,14.509804,23.250181,33.52941,3.7037036,2.1505377,0,115.223976,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NVERUP6,baseline_year_1_arm_1,2.6294389,89.86175,92.65833,80324,1.564117,110900,807,1111,92.497696,1.2188659,6.8745303,5.0413847,10.081951,14.446953,2.9676735,0.58293587,4.147926,108.322426,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV229XUWRH,baseline_year_1_arm_1,5.22965,86.53934,96.20786,66895,2.7650921,128200,578,955,65.06787,0,7.5324674,12.8,25.624811,24.457144,7.187017,1.0819166,0,108.53804,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV22BFDVEJ,baseline_year_1_arm_1,3.6670203,90.14267,95.34189,72404,0.7129981,180200,1321,1403,78.110794,0,12.544197,4.518329,16.855812,18.584826,1.7705065,0.24652623,0,102.75001,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV22C4YKXN,baseline_year_1_arm_1,0,98.36661,96.4106,93599,1.835842,424500,1398,2109,57.440914,3.1517334,11.882944,5.6478405,12.323682,14.817276,6.303467,2.3412876,0,76.724396,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24W171KY,baseline_year_1_arm_1,0.3632761,98.31572,95.800934,104342,2.399025,619100,1854,2076,70.849556,0,5.810547,5.45302,13.169386,15.855704,5.52677,3.28152,0,56.83661,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24YLW97V,baseline_year_1_arm_1,1.6393442,96.804665,96.72183,88718,0.79112756,218700,1511,1904,47.48946,7.4056377,7.7510276,5.2587647,14.676034,17.529215,4.204491,0.90778786,0.3298969,96.8477,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24Z1RUE9,baseline_year_1_arm_1,11.810892,80.02005,95.90014,70313,1.8075079,243200,1633,1821,90.443504,1.9639279,8.699289,10.3123455,17.030521,19.93059,0,0.9218437,0.52651376,96.99866,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV27BUCF9E,baseline_year_1_arm_1,11.902615,71.6862,87.64451,30450,4.5254054,49000,786,458,37.413006,9.130122,17.471676,34.569138,51.650204,40.28056,15.456506,0,0,120.9663,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NYH1JCE,baseline_year_1_arm_1,5.509925,89.83573,94.82711,118200,0.62082654,596200,2001,2931,84.71791,2.0186336,10.541945,2.5786712,9.299377,12.062937,1.3586956,1.9021739,0,57.034122,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NZV8ELL,baseline_year_1_arm_1,1.3777778,95.155556,94.62058,121944,0.82877135,306500,1462,1711,86.29845,1.1085451,3.6313548,0.66344994,4.187759,11.942099,0.64665127,0,0,84.10457,16,1.3777778,95.155556,94.62058,121944,0.82877135,306500,1462,1711,86.29845,1.1085451,3.6313548,0.66344994,4.187759,11.942099,0.64665127,0,0,84.10457,16,,,,,,,,,,,,,,,,,,,
NDAR_INV2P0HPD40,baseline_year_1_arm_1,0,99.14866,98.78391,107972,3.144018,183200,769,1278,43.72862,0,11.79868,7.365439,22.631878,10.1983,24.04692,4.9853373,0,97.76769,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3D91RVW4,baseline_year_1_arm_1,0.8184741,98.07074,96.55773,137125,1.2545353,521800,1002,1942,89.59257,0.5144033,7.347598,2.1722264,6.9650702,8.145849,6.4300413,0.46296296,0,61.736145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DA26WMB,baseline_year_1_arm_1,11.891539,81.70532,95.665634,48555,2.2155738,113200,1340,393,12.285959,7.1383843,11.054288,12.108383,21.153023,19.813717,7.075767,2.5046964,1.1266094,112.40206,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35E50RLA,baseline_year_1_arm_1,4.2001786,92.71671,92.75839,107024,0,620500,1817,2133,80.92105,0,4.345088,2.3869348,10.422438,5.40201,1.5202702,0,0,56.339725,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35KNHNNM,baseline_year_1_arm_1,0.42087543,94.02357,94.68235,70217,1.2952714,186800,1298,1334,84.384384,1.7463933,5.764967,7.767857,13.234663,17.857143,1.6704632,1.063022,0,102.42745,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35LVTJCY,baseline_year_1_arm_1,0.2948403,97.0516,94.85095,72313,1.7609878,235300,804,1053,90.09901,1.3013014,4.686347,7.8408427,12.663686,8.016384,6.6066065,2.3523524,0,97.64195,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38AVND76,baseline_year_1_arm_1,3.7994723,92.1372,96.531975,87833,2.567758,207300,739,1456,74.31257,1.7806935,9.553957,15.375,19.108946,15,2.6710403,1.2183692,0,98.17482,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38BUHW31,baseline_year_1_arm_1,34.796925,34.760338,91.14064,24154,4.4788766,161100,836,2530,8.05718,48.79565,11.165765,42.07819,69.29049,38.168724,37.83994,3.1857033,0,111.00635,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38DJNT05,baseline_year_1_arm_1,4.5751634,85.107376,93.34027,35385,3.40876,114500,839,906,28.208784,9.139785,5.6455574,22.209026,30.205362,29.097387,8.661888,4.4802866,0,114.04804,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3ATWJ2YH,baseline_year_1_arm_1,1.4031806,95.541,91.021545,73000,1.8378772,246300,900,1464,84.46935,0.40674028,4.8233953,6.0397553,11.423424,7.9510703,5.9848924,4.009297,1.6477273,96.456985,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3AUPJL86,baseline_year_1_arm_1,3.0721967,89.97696,91.05292,62530,1.6595358,210500,1126,1550,61.689247,1.5171504,11.534749,7.0658684,17.72701,14.730539,9.498681,0,0.35735556,101.219154,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DAXLFDY,baseline_year_1_arm_1,4.6792455,88.10063,91.73644,67402,1.6064122,165600,591,993,78.89876,0.37209302,8.372248,7.49226,15.931108,7.0588236,8.232558,4.0465117,0.89171976,104.924355,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DAYG47D,baseline_year_1_arm_1,2.5585973,95.07962,94.78893,96351,1.0732026,225700,974,1451,72.76769,1.7220172,4.068979,1.9143118,4.900874,7.566089,3.3825338,3.0442805,0,95.26161,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35PCA3BK,baseline_year_1_arm_1,3.3323236,89.85156,91.70258,55014,2.304715,93200,818,734,62.89796,0.64356434,9.40449,8.237378,18.703856,23.29495,8.118812,2.128713,0,113.438614,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38FX2APW,baseline_year_1_arm_1,8.792847,59.61252,90.44444,14946,5.870203,106800,722,569,5.074845,13.195202,30.555555,71.25193,80.01435,73.26121,67.39368,13.522355,1.978172,117.60282,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3AY9C1RJ,baseline_year_1_arm_1,19.62581,63.726612,91.806114,30668,3.6459134,25100,967,206,25,17.470984,13.866799,29.579067,43.358208,29.465302,10.079413,7.39157,1.1091652,123.20406,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B1CZ5GM,baseline_year_1_arm_1,0.97451276,90.81709,93.10163,54114,2.5646105,169400,1043,1152,40.471916,6.1849356,10.886908,10.427011,25.712831,19.662363,10.226577,0.9797918,1.5033696,106.28982,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DDJKN73,baseline_year_1_arm_1,7.2828097,74.56562,67.82424,41325,3.6141472,73500,673,393,81.19636,1.0210594,5.9960027,21.04247,32.38666,17.181467,5.9987235,3.3184428,0.3186969,117.19733,90,7.2828097,74.56562,67.82424,41325,3.6141472,73500,673,393,81.19636,1.0210594,5.9960027,21.04247,32.38666,17.181467,5.9987235,3.3184428,0.3186969,117.19733,90,,,,,,,,,,,,,,,,,,,
NDAR_INV3DG9GH8G,baseline_year_1_arm_1,29.660067,43.742996,85.356926,28542,4.2286086,225200,901,1136,29.422382,24.586288,17.43073,42.572285,49.25828,26.221336,18.439716,1.2608353,1.439394,104.48739,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DL75W3B,baseline_year_1_arm_1,0.5615274,96.759186,95.75964,100288,1.3550237,293400,1090,1453,79.05178,0,4.2244897,2.3357086,10.345997,12.747427,1.9539615,0.8297644,0,88.319466,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35UXPP43,baseline_year_1_arm_1,2.9742095,90.16223,94.51074,96838,1.7432638,242300,570,1892,92.03668,1.3381995,6.1590147,2.4683545,10.487373,6.962025,3.9334955,1.0137875,0,93.6235,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35V4K19A,baseline_year_1_arm_1,6.1339602,78.11986,95.328545,35000,3.9753926,110200,733,763,61.17274,1.1167985,18.391287,17.934002,39.12425,20.516499,18.334108,1.3029315,1.4548239,114.53223,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38MDKPJC,baseline_year_1_arm_1,2.9396045,90.70016,87.770096,74500,1.5743465,251200,969,1172,63.343422,1.8278018,11.6119175,10.186336,22.484055,23.10559,2.020202,2.5012026,0,95.82261,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38MJNWUT,baseline_year_1_arm_1,8.981289,78.87734,95.67944,18942,4.8745804,204500,592,656,23.091248,2.2566087,14.481525,50.187737,60.493195,49.311638,42.166344,3.030303,1.9551467,107.814964,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38RT7JJA,baseline_year_1_arm_1,31.969309,56.57289,93.85838,29352,4.488154,403800,966,1706,6.204478,21.908714,16.776909,40.075855,55.678448,32.869785,19.917013,2.6556017,0,87.426384,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B1PKLZM,baseline_year_1_arm_1,0,99.77808,99.72044,180795,1.9292697,519900,1102,2435,85.97858,0.44247788,2.3019898,3.6526535,6.54333,4.203997,4.0806293,0,0,55.988388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B60KLEU,baseline_year_1_arm_1,2.66779,93.48498,95.0825,78826,1.5052255,185400,1083,1183,88.700386,2.5925925,4.333024,4.7037263,9.77326,12.522908,1.7460318,1.1111112,0,101.441475,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DMNEA3Z,baseline_year_1_arm_1,1.8253447,96.06041,97.23312,80851,2.0640059,197100,1209,1416,65.46635,0.61591524,4.408179,2.4475524,6.871868,11.220597,1.3796501,0,0,100.02543,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DN8DMP3,baseline_year_1_arm_1,0.7853403,96.58377,97.86045,133393,0.4914244,449400,1532,2454,71.12608,2.018943,2.460676,1.6774573,2.9021988,10.447322,1.5453639,0,0,68.971306,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV35ZTAGD8,baseline_year_1_arm_1,14.468085,82.735565,97.90115,64135,3.204383,222900,994,1138,2.7777777,8.957795,9.55297,22.457626,38.441265,9.110169,17.140396,2.5839794,0,99.90155,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3617ZB48,baseline_year_1_arm_1,1.5962925,82.90422,90.60206,50185,3.218876,50300,776,592,68.332726,0,15.140187,18.31956,38.622974,25.344353,30.040817,2.122449,0,118.17004,93,2.6333559,92.09993,95.667244,55000,3.1413176,64100,847,663,44.22638,0.9137056,5.564648,22.254335,32.79743,20.809248,22.030457,1.5228426,0,116.20146,87,,,,,,,,,,,,,,,,,,,
NDAR_INV38T88Z04,baseline_year_1_arm_1,3.8652678,93.346214,95.253685,73509,1.6773653,195100,885,1024,71.57443,0,7.7387695,3.8573508,10.56627,9.243086,5.620609,4.496487,0,101.27856,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38UUC1PC,baseline_year_1_arm_1,7.6115484,78.53018,93.41022,36052,4.4428205,49900,734,665,41,4.0710583,19.54937,27.755644,41.27171,44.754314,36.04737,1.6284233,1.4232674,120.110504,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B70AX8C,baseline_year_1_arm_1,1.6063163,97.00517,94.560356,121513,1.7316055,461700,1274,1765,65.28455,0,2.894356,1.135442,8.98374,8.759124,1.2691466,0.65645516,0,69.50566,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B72FFKB,baseline_year_1_arm_1,0.422833,98.167725,94.92498,108036,1.9854007,348800,1109,1511,74.19275,0.635324,9.432454,9.954338,10.481868,8.493151,1.0800508,1.3341805,0,82.03489,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3B78K6LY,baseline_year_1_arm_1,0,98.8867,98.13014,125625,0.23274836,287900,2001,1718,96.003494,0.1891551,4.465881,1.1135857,2.6838315,9.2798815,0,0,0,85.30788,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3E2U4BWJ,baseline_year_1_arm_1,2.8485,93.95009,83.68984,91191,1.1997393,245600,1184,1426,90.39178,1.7559658,4.375,0.6574622,8.733547,11.768574,3.9171546,1.3057182,0.61002177,94.05382,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3E6J6JJR,baseline_year_1_arm_1,0.9211496,96.52419,97.41719,82289,2.3965168,427700,1805,2307,75.95848,0.23769908,11.048755,8.621226,14.805457,7.998755,1.8302828,10.530069,0,77.874756,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV365HAW4K,baseline_year_1_arm_1,0,99.92682,98.21918,134000,0,249200,,1986,100,0.6603081,1.6172507,0.8566978,1.2871519,3.115265,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV367WJ8ZA,baseline_year_1_arm_1,1.3794833,95.10911,95.31526,90044,1.510347,270000,1412,1523,90.71289,1.217656,3.277287,5.470588,7.5259757,7.5882354,0.913242,3.1456113,0,91.864265,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV38ZMD8F1,baseline_year_1_arm_1,1.4779699,97.824875,93.83656,86973,1.1190639,279100,1139,1709,70.36274,2.1803765,6.988728,6.7680607,12.70298,9.353612,2.3785927,2.8741329,0.8780488,91.42908,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3933Z8FN,baseline_year_1_arm_1,4.5495095,89.7413,93.148026,49766,3.3211546,159900,815,1249,54.915855,0.35310733,7.4760766,18.447838,29.659498,27.099237,20.056498,2.3305085,0,107.78793,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BF8GG8A,baseline_year_1_arm_1,1.7550274,94.003654,97.00795,77009,1.3554244,113900,1140,1141,75.67367,1.0891763,9.898905,5.9059057,16.934486,18.018019,4.288632,0,0,108.44669,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BFH48PE,baseline_year_1_arm_1,1.0316368,96.17148,95.14715,72500,2.2541585,221700,784,1024,81.22307,2.4912589,4.141657,6.194196,14.299611,8.035714,3.1031468,2.4038463,0,98.90857,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3EX0WR8L,baseline_year_1_arm_1,1.8253447,96.06041,97.23312,80851,2.0640059,197100,1209,1416,65.46635,0.61591524,4.408179,2.4475524,6.871868,11.220597,1.3796501,0,0,100.02543,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV36DKMERA,baseline_year_1_arm_1,16.25266,60.14904,88.42002,37102,3.1595592,156700,899,1196,39.47896,19.126984,10.101456,31.077217,47.703465,33.746426,11.587301,2.6984127,0,109.80037,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV36E4JVZ2,baseline_year_1_arm_1,4.750382,88.42333,97.28261,158880,-0.19959573,457800,1923,2340,83.86164,0,3.4543068,2.751466,2.8151066,17.230492,0.7352941,2.5735295,0,64.726814,7,11.047346,74.13917,94.724365,38631,3.7802536,165300,921,1283,34.41674,10.262829,13.353878,30.670927,46.879894,35.569756,19.712141,4.505632,0,108.768394,59,,,,,,,,,,,,,,,,,,,
NDAR_INV36HCR0T5,baseline_year_1_arm_1,0,98.154236,94.029854,102250,0.9371314,397300,1073,2010,77.69379,0.76263106,3.513825,2.1880543,13.317757,11.295092,0.76263106,0.52430886,0,78.17585,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV395VW31D,baseline_year_1_arm_1,1.936954,96.27801,96.91322,86979,-0.1419335,173200,1411,1600,87.21683,2.0179372,9.201481,4.4883304,10.641711,11.220826,0,0,0,101.42037,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV396JNWVX,baseline_year_1_arm_1,6.625981,87.79424,92.83897,130257,-0.022599831,364600,1431,2147,85.68139,4.827586,7.060811,0.5761317,5.9032865,13.004115,4.326019,0,0,77.45573,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BJ59UTE,baseline_year_1_arm_1,0.7558915,94.79769,93.97975,83459,1.8131634,144000,738,1198,68.7765,0,1.4698163,7.5601373,16.220284,19.243986,6.12708,1.8154311,0,104.772446,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BJF2R7E,baseline_year_1_arm_1,6.1341424,86.93967,94.64372,70705,0.9480394,239200,1760,1821,87.8653,2.183406,7.9428825,3.2978184,12.176104,9.436834,0.69868994,0,0,97.306435,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DRFHXRC,baseline_year_1_arm_1,19.180704,69.06585,93.55433,53750,2.47436,180900,1052,1241,66.50522,10.087371,8.508846,19.30736,33.867363,29.09091,3.971406,0,0.8737093,105.24636,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3DVAWVGU,baseline_year_1_arm_1,4.7558656,90.61509,95.142555,55417,2.481068,93300,1125,952,89.668365,2.7554536,18.079584,6.436421,10.52856,20.879122,4.8220434,2.7554536,0,113.31569,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV36JGB4H6,baseline_year_1_arm_1,13.973563,74.96628,83.9791,33539,3.3745613,95200,1273,1108,39.633057,11.904762,18.948483,30.832094,50.8003,28.60327,11.369047,0.6547619,0,116.06077,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV36K7YFLB,baseline_year_1_arm_1,0.35842294,81.12306,88.527725,38472,3.9679034,77100,779,641,49.101364,2.3483367,11.205433,24.752476,46.755993,42.244225,14.285714,3.3268101,3.0812325,117.207664,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV39DK1BKF,baseline_year_1_arm_1,0.33531082,97.21434,93.2022,97067,0.16873012,216900,1413,1495,94.313324,1.1644833,5.287671,0.9726444,6.996805,10.334347,1.1159631,0.58224165,0,95.94344,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV39DNG05T,baseline_year_1_arm_1,0.25839794,96.78438,93.52322,102171,0.42203012,269900,1561,1769,93.402275,0,9.145693,0,3.3712513,11.612904,1.6163793,0.5926724,0,90.20242,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BL9Z315,baseline_year_1_arm_1,16.319824,69.30449,91.954025,34563,3.8111246,202100,985,1434,23.526361,6.6037736,23.851204,29.018492,38.371292,43.100994,32.42304,3.5253227,0.4366812,105.81631,50,16.319824,69.30449,91.954025,34563,3.8111246,202100,985,1434,23.526361,6.6037736,23.851204,29.018492,38.371292,43.100994,32.42304,3.5253227,0.4366812,105.81631,50,2.1454113,90.66349,98.63653,39950,3.912023,176700,992,1556,17.397078,1.2143612,13.36649,21.83755,44.33747,29.16112,20.063358,2.903907,0,107.47171,55
NDAR_INV3BLPP0EZ,baseline_year_1_arm_1,1.5957447,95.52305,98.17871,118021,1.775292,197100,1371,1154,93.96722,0,5.6390977,1.551481,9.346405,5.7827926,2.3966942,1.4876033,0,95.04291,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3BMMWW3X,baseline_year_1_arm_1,10.360242,69.18223,86.79376,43217,3.0115428,142500,846,1065,59.22695,12.424409,11.503067,27.648235,39.78462,36.708862,9.51072,3.408466,0,110.33631,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3E7ZYR64,baseline_year_1_arm_1,0.74831176,94.451546,94.9807,93773,2.630982,206700,1343,1323,75.40754,1.7164435,8.329401,7.1218076,18.268,9.872298,3.9134912,1.7507724,0,97.38104,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3EMU1XX8,baseline_year_1_arm_1,2.7556365,93.73719,97.08095,132167,1.9094625,445500,1764,1927,45.38236,3.8624952,5.3546,2.6027398,8.924564,6.712329,5.0212436,1.8539977,0,69.540184,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV3ENJ6K37,baseline_year_1_arm_1,1.577084,94.81815,96.4795,95500,0.88081634,456700,1747,2167,77.88607,3.5842295,7.1960297,1.5126051,6.502291,12.100841,3.8709676,1.3620071,0,73.37755,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV36KEAPWR,baseline_year_1_arm_1,2.1045096,95.705086,97.53841,150328,0,678500,2001,3229,74.166885,1.9976147,6.214199,2.7126591,4.8142567,10.013396,3.3989267,0,0,44.906067,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
