src_subject_id,STATE,COUNTY,CensusTractFIPS,LOCATION,AREA_SQMI,BlkGrpID,_merge_key,CensusTractFIPS_x,CensusTractFIPS_short,CensusTractFIPS_y,site,site_state,site_state_name
NDAR_INVUNZGDT4H,MINNESOTA,Ramsey,27123033300.0,"Census Tract 333, Ramsey County, Minnesota",0.398181587,271230333001.0,27123033300.0-15.667-6.9328,,,,,,
NDAR_INVMAK80V91,MINNESOTA,Ramsey,27123033500.0,"Census Tract 335, Ramsey County, Minnesota",0.378203511,271230335002.0,27123033500.0-10.167-5.2332,,,,,,
NDAR_INVZ4DPYEX3,MINNESOTA,Ramsey,27123033800.0,"Census Tract 338, Ramsey County, Minnesota",0.161594884,271230338002.0,27123033800.0-12.333-6.7834,,,,,,
NDAR_INVCV0BAW89,MINNESOTA,Ramsey,27123033900.0,"Census Tract 339, Ramsey County, Minnesota",0.168201089,271230339001.0,27123033900.0-17.167-6.7323,,,,,,
NDAR_INVP7UFXE5A,MINNESOTA,Ramsey,27123033900.0,"Census Tract 339, Ramsey County, Minnesota",0.168201089,271230339001.0,27123033900.0-17.167-6.7323,,,,,,
NDAR_INVFB646F8R,MINNESOTA,Ramsey,27123034500.0,"Census Tract 345, Ramsey County, Minnesota",0.368176056,271230345001.0,27123034500.0-12.167-6.243,,,,,,
NDAR_INVBF7U088Y,MINNESOTA,Ramsey,27123034702.0,"Census Tract 347.02, Ramsey County, Minnesota",0.601446143,271230347021.0,27123034702.0-12.333-3.8249,,,,,,
NDAR_INV5X077B1L,MINNESOTA,Ramsey,27123034900.0,"Census Tract 349, Ramsey County, Minnesota",0.43671225,271230349003.0,27123034900.0-13.5-5.7474,,,,,,
NDAR_INVNPTLFHLG,MINNESOTA,Ramsey,27123035000.0,"Census Tract 350, Ramsey County, Minnesota",0.290497353,271230350001.0,27123035000.0-18.167-5.8973,,,,,,
NDAR_INVP8D1V80P,MINNESOTA,Ramsey,27123035000.0,"Census Tract 350, Ramsey County, Minnesota",0.290497353,271230350001.0,27123035000.0-18.167-5.8973,,,,,,
NDAR_INVEM76GN60,MINNESOTA,Ramsey,27123035100.0,"Census Tract 351, Ramsey County, Minnesota",0.365671413,271230351001.0,27123035100.0-16.5-3.465,,,,,,
NDAR_INVEYKTM50X,MINNESOTA,Ramsey,27123035100.0,"Census Tract 351, Ramsey County, Minnesota",0.365671413,271230351001.0,27123035100.0-16.5-3.465,,,,,,
NDAR_INVEXB1B45G,MINNESOTA,Ramsey,27123035100.0,"Census Tract 351, Ramsey County, Minnesota",0.365671413,271230351001.0,27123035100.0-16.5-3.465,,,,,,
NDAR_INVXT2DPHB8,MINNESOTA,Ramsey,27123035100.0,"Census Tract 351, Ramsey County, Minnesota",0.365671413,271230351001.0,27123035100.0-16.5-3.465,,,,,,
NDAR_INV6KEGPJ6J,MINNESOTA,Ramsey,27123035200.0,"Census Tract 352, Ramsey County, Minnesota",0.426309504,271230352002.0,27123035200.0-17.167-5.1757,,,,,,
NDAR_INVANRP1FCF,MINNESOTA,Ramsey,27123035200.0,"Census Tract 352, Ramsey County, Minnesota",0.426309504,271230352003.0,27123035200.0-16.667-6.1853,,,,,,
NDAR_INV4F29HZH4,MINNESOTA,Ramsey,27123035300.0,"Census Tract 353, Ramsey County, Minnesota",0.495993193,271230353001.0,27123035300.0-15.167-6.1205,,,,,,
NDAR_INVT8KRKTVN,MINNESOTA,Ramsey,27123035300.0,"Census Tract 353, Ramsey County, Minnesota",0.495993193,271230353001.0,27123035300.0-15.167-6.1205,,,,,,
NDAR_INVELPA917K,MINNESOTA,Ramsey,27123036300.0,"Census Tract 363, Ramsey County, Minnesota",0.498291658,271230363002.0,27123036300.0-9.833-5.0652,,,,,,
NDAR_INVLZRHC6A5,MINNESOTA,Ramsey,27123036300.0,"Census Tract 363, Ramsey County, Minnesota",0.498291658,271230363002.0,27123036300.0-9.833-5.0652,,,,,,
NDAR_INVZCF2KY2L,MINNESOTA,Ramsey,27123036300.0,"Census Tract 363, Ramsey County, Minnesota",0.498291658,271230363001.0,27123036300.0-18.333-6.9168,,,,,,
NDAR_INV3PZ5UBCM,MINNESOTA,Ramsey,27123036400.0,"Census Tract 364, Ramsey County, Minnesota",0.500594757,271230364002.0,27123036400.0-17.333-6.9846,,,,,,
NDAR_INV88PFKACD,MINNESOTA,Ramsey,27123036400.0,"Census Tract 364, Ramsey County, Minnesota",0.500594757,271230364002.0,27123036400.0-17.333-6.9846,,,,,,
NDAR_INVU103BUTM,MINNESOTA,Ramsey,27123036400.0,"Census Tract 364, Ramsey County, Minnesota",0.500594757,271230364002.0,27123036400.0-17.333-6.9846,,,,,,
NDAR_INVUW7RPNEP,MINNESOTA,Ramsey,27123036400.0,"Census Tract 364, Ramsey County, Minnesota",0.500594757,271230364002.0,27123036400.0-17.333-6.9846,,,,,,
NDAR_INVVK4U0K21,MINNESOTA,Ramsey,27123036500.0,"Census Tract 365, Ramsey County, Minnesota",0.500630664,271230365004.0,27123036500.0-11.833-5.8139,,,,,,
NDAR_INVE5Y0P1DR,MINNESOTA,Ramsey,27123036600.0,"Census Tract 366, Ramsey County, Minnesota",0.802176712,271230366003.0,27123036600.0-16.0-5.0683,,,,,,
NDAR_INVF4P23JMZ,MINNESOTA,Ramsey,27123036600.0,"Census Tract 366, Ramsey County, Minnesota",0.802176712,271230366001.0,27123036600.0-15.0-5.9874,,,,,,
NDAR_INVXY7EBP6K,MINNESOTA,Ramsey,27123036600.0,"Census Tract 366, Ramsey County, Minnesota",0.802176712,271230366002.0,27123036600.0-14.333-3.3027,,,,,,
NDAR_INV66ULU7EK,MINNESOTA,Ramsey,27123036700.0,"Census Tract 367, Ramsey County, Minnesota",1.159789404,271230367004.0,27123036700.0-13.667-4.0844,,,,,,
NDAR_INV699886DJ,MINNESOTA,Ramsey,27123036800.0,"Census Tract 368, Ramsey County, Minnesota",0.401752645,271230368002.0,27123036800.0-15.5-6.885,,,,,,
NDAR_INVYP13X9BR,MINNESOTA,Ramsey,27123036900.0,"Census Tract 369, Ramsey County, Minnesota",0.536730815,271230369002.0,27123036900.0-14.667-3.8402,,,,,,
NDAR_INV3ZC3XKET,MINNESOTA,Ramsey,27123037402.0,"Census Tract 374.02, Ramsey County, Minnesota",0.821427758,271230374022.0,27123037402.0-8.833-5.3104,,,,,,
NDAR_INV43VWMCUC,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375004.0,27123037500.0-16.833-4.9656,,,,,,
NDAR_INVBYARCL2L,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375005.0,27123037500.0-15.0-5.1592,,,,,,
NDAR_INVN095EK2P,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375001.0,27123037500.0-13.0-0.9471,,,,,,
NDAR_INVR2EMBDV7,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375001.0,27123037500.0-13.0-0.9471,,,,,,
NDAR_INVTH0VHX42,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375005.0,27123037500.0-15.0-5.1592,,,,,,
NDAR_INVU1THG28C,MINNESOTA,Ramsey,27123037500.0,"Census Tract 375, Ramsey County, Minnesota",1.375781813,271230375004.0,27123037500.0-16.833-4.9656,,,,,,
NDAR_INVP1KF5XL7,MINNESOTA,Ramsey,27123037602.0,"Census Tract 376.02, Ramsey County, Minnesota",1.225127901,271230376024.0,27123037602.0-13.667-40.4434,,,,,,
NDAR_INV042UJKFB,MINNESOTA,Ramsey,27123040100.0,"Census Tract 401, Ramsey County, Minnesota",5.145433091,271230401001.0,27123040100.0-7.5-0.8717,,,,,,
NDAR_INV0LKZCJ15,MINNESOTA,Ramsey,27123040100.0,"Census Tract 401, Ramsey County, Minnesota",5.145433091,271230401001.0,27123040100.0-7.5-0.8717,,,,,,
NDAR_INVK0870VPA,MINNESOTA,Ramsey,27123040301.0,"Census Tract 403.01, Ramsey County, Minnesota",0.648809662,271230403011.0,27123040301.0-12.0-1.719,,,,,,
NDAR_INVK5P234R5,MINNESOTA,Ramsey,27123040301.0,"Census Tract 403.01, Ramsey County, Minnesota",0.648809662,271230403012.0,27123040301.0-13.167-1.781,,,,,,
NDAR_INVKRNZWREV,MINNESOTA,Ramsey,27123040301.0,"Census Tract 403.01, Ramsey County, Minnesota",0.648809662,271230403011.0,27123040301.0-12.0-1.719,,,,,,
NDAR_INVM6XB1GYE,MINNESOTA,Ramsey,27123040301.0,"Census Tract 403.01, Ramsey County, Minnesota",0.648809662,271230403012.0,27123040301.0-13.167-1.781,,,,,,
NDAR_INVFLGFBYD2,MINNESOTA,Ramsey,27123040402.0,"Census Tract 404.02, Ramsey County, Minnesota",2.342457668,271230404022.0,27123040402.0-13.333-1.2502,,,,,,
NDAR_INVJFJL5WJL,MINNESOTA,Ramsey,27123040402.0,"Census Tract 404.02, Ramsey County, Minnesota",2.342457668,271230404022.0,27123040402.0-13.333-1.2502,,,,,,
NDAR_INVM2R7LWZ1,MINNESOTA,Ramsey,27123040402.0,"Census Tract 404.02, Ramsey County, Minnesota",2.342457668,271230404022.0,27123040402.0-13.333-1.2502,,,,,,
NDAR_INVNXWTX9VX,MINNESOTA,Ramsey,27123040402.0,"Census Tract 404.02, Ramsey County, Minnesota",2.342457668,271230404022.0,27123040402.0-13.333-1.2502,,,,,,
NDAR_INV02JXJUZG,MINNESOTA,Ramsey,27123040503.0,"Census Tract 405.03, Ramsey County, Minnesota",2.423801637,271230405031.0,27123040503.0-13.0-1.4159,,,,,,
NDAR_INVG2LH1Y7Z,MINNESOTA,Ramsey,27123040503.0,"Census Tract 405.03, Ramsey County, Minnesota",2.423801637,271230405031.0,27123040503.0-13.0-1.4159,,,,,,
NDAR_INV0U317B9P,MINNESOTA,Ramsey,27123040603.0,"Census Tract 406.03, Ramsey County, Minnesota",2.28689566,271230406031.0,27123040603.0-4.667-1.0798,,,,,,
NDAR_INV50H55Y7T,MINNESOTA,Ramsey,27123040603.0,"Census Tract 406.03, Ramsey County, Minnesota",2.28689566,271230406031.0,27123040603.0-4.667-1.0798,,,,,,
NDAR_INVF1JR8615,MINNESOTA,Ramsey,27123040603.0,"Census Tract 406.03, Ramsey County, Minnesota",2.28689566,271230406031.0,27123040603.0-4.667-1.0798,,,,,,
NDAR_INV7BKAGKM2,MINNESOTA,Ramsey,27123040604.0,"Census Tract 406.04, Ramsey County, Minnesota",4.723549474,271230406045.0,27123040604.0-5.667-2.3832,,,,,,
NDAR_INVHLC0KBEC,MINNESOTA,Ramsey,27123040604.0,"Census Tract 406.04, Ramsey County, Minnesota",4.723549474,271230406045.0,27123040604.0-5.667-2.3832,,,,,,
NDAR_INV9J9ECJ8U,MINNESOTA,Ramsey,27123040703.0,"Census Tract 407.03, Ramsey County, Minnesota",2.371830378,271230407031.0,27123040703.0-13.333-2.7834,,,,,,
NDAR_INVD0Y8TLGZ,MINNESOTA,Ramsey,27123040703.0,"Census Tract 407.03, Ramsey County, Minnesota",2.371830378,271230407031.0,27123040703.0-13.333-2.7834,,,,,,
NDAR_INVH2Z0457H,MINNESOTA,Ramsey,27123040703.0,"Census Tract 407.03, Ramsey County, Minnesota",2.371830378,271230407031.0,27123040703.0-13.333-2.7834,,,,,,
NDAR_INV3BLPP0EZ,MINNESOTA,Ramsey,27123040801.0,"Census Tract 408.01, Ramsey County, Minnesota",5.408578978,271230408012.0,27123040801.0-7.667-0.9469,,,,,,
NDAR_INV61GRLR8M,MINNESOTA,Ramsey,27123040803.0,"Census Tract 408.03, Ramsey County, Minnesota",2.809085101,271230408033.0,27123040803.0-9.667-1.9086,,,,,,
NDAR_INVFWF61N9N,MINNESOTA,Ramsey,27123040803.0,"Census Tract 408.03, Ramsey County, Minnesota",2.809085101,271230408033.0,27123040803.0-9.667-1.9086,,,,,,
NDAR_INV6GLTPT5T,MINNESOTA,Ramsey,27123040901.0,"Census Tract 409.01, Ramsey County, Minnesota",1.12495837,271230409011.0,27123040901.0-10.0-2.1394,,,,,,
NDAR_INVXTBCPTH4,MINNESOTA,Ramsey,27123040901.0,"Census Tract 409.01, Ramsey County, Minnesota",1.12495837,271230409011.0,27123040901.0-10.0-2.1394,,,,,,
NDAR_INV60WMW4VN,MINNESOTA,Ramsey,27123041105.0,"Census Tract 411.05, Ramsey County, Minnesota",2.410325519,271230411053.0,27123041105.0-13.667-1.9874,,,,,,
NDAR_INVK62C7NW4,MINNESOTA,Ramsey,27123041107.0,"Census Tract 411.07, Ramsey County, Minnesota",1.366326561,271230411074.0,27123041107.0-13.833-6.1219,,,,,,
NDAR_INVYJAFABD8,MINNESOTA,Ramsey,27123041107.0,"Census Tract 411.07, Ramsey County, Minnesota",1.366326561,271230411073.0,27123041107.0-12.0-2.713,,,,,,
NDAR_INV8RHA34G8,MINNESOTA,Ramsey,27123041200.0,"Census Tract 412, Ramsey County, Minnesota",1.043911699,271230412001.0,27123041200.0-15.667-1.708,,,,,,
NDAR_INV3YCZGP8H,MINNESOTA,Ramsey,27123041302.0,"Census Tract 413.02, Ramsey County, Minnesota",3.458039551,271230413022.0,27123041302.0-13.833-0.4916,,,,,,
NDAR_INV4YLARH23,MINNESOTA,Ramsey,27123041302.0,"Census Tract 413.02, Ramsey County, Minnesota",3.458039551,271230413022.0,27123041302.0-13.833-0.4916,,,,,,
NDAR_INVYVMG87GD,MINNESOTA,Ramsey,27123041302.0,"Census Tract 413.02, Ramsey County, Minnesota",3.458039551,271230413022.0,27123041302.0-13.833-0.4916,,,,,,
NDAR_INVPKNB0CKK,MINNESOTA,Ramsey,27123041400.0,"Census Tract 414, Ramsey County, Minnesota",1.518617931,271230414004.0,27123041400.0-13.333-2.2287,,,,,,
NDAR_INVUB6TZMWL,MINNESOTA,Ramsey,27123041400.0,"Census Tract 414, Ramsey County, Minnesota",1.518617931,271230414004.0,27123041400.0-13.333-2.2287,,,,,,
NDAR_INV55D9M6F9,MINNESOTA,Ramsey,27123041500.0,"Census Tract 415, Ramsey County, Minnesota",1.662340925,271230415001.0,27123041500.0-12.167-1.9922,,,,,,
NDAR_INV85V6822C,MINNESOTA,Ramsey,27123041500.0,"Census Tract 415, Ramsey County, Minnesota",1.662340925,271230415001.0,27123041500.0-12.167-1.9922,,,,,,
NDAR_INV5DCHFU4W,MINNESOTA,Ramsey,27123041602.0,"Census Tract 416.02, Ramsey County, Minnesota",1.015503859,271230416022.0,27123041602.0-12.333-2.4468,,,,,,
NDAR_INV8HCCN8CF,MINNESOTA,Ramsey,27123041602.0,"Census Tract 416.02, Ramsey County, Minnesota",1.015503859,271230416022.0,27123041602.0-12.333-2.4468,,,,,,
NDAR_INV80AW193U,MINNESOTA,Ramsey,27123041700.0,"Census Tract 417, Ramsey County, Minnesota",1.238726799,271230417002.0,27123041700.0-14.5-4.2522,,,,,,
NDAR_INV1PXG26KK,MINNESOTA,Ramsey,27123042102.0,"Census Tract 421.02, Ramsey County, Minnesota",1.923669431,271230421022.0,27123042102.0-13.667-1.1627,,,,,,
NDAR_INV592319RL,MINNESOTA,Ramsey,27123042102.0,"Census Tract 421.02, Ramsey County, Minnesota",1.923669431,271230421022.0,27123042102.0-13.667-1.1627,,,,,,
NDAR_INV8M6UWFN7,MINNESOTA,Ramsey,27123042102.0,"Census Tract 421.02, Ramsey County, Minnesota",1.923669431,271230421022.0,27123042102.0-13.667-1.1627,,,,,,
NDAR_INVLK2VFHUD,MINNESOTA,Ramsey,27123042401.0,"Census Tract 424.01, Ramsey County, Minnesota",2.394970243,271230424011.0,27123042401.0-16.5-1.996,,,,,,
NDAR_INVCWN8ARJK,MINNESOTA,Ramsey,27123042402.0,"Census Tract 424.02, Ramsey County, Minnesota",2.480455156,271230424021.0,27123042402.0-5.333-1.3271,,,,,,
NDAR_INVPPTGWLKJ,MINNESOTA,Ramsey,27123042402.0,"Census Tract 424.02, Ramsey County, Minnesota",2.480455156,271230424021.0,27123042402.0-5.333-1.3271,,,,,,
NDAR_INV7F1PXABE,MINNESOTA,Ramsey,27123042501.0,"Census Tract 425.01, Ramsey County, Minnesota",2.260244969,271230425011.0,27123042501.0-14.167-1.3454,,,,,,
NDAR_INVV1VLC8FR,MINNESOTA,Ramsey,27123042501.0,"Census Tract 425.01, Ramsey County, Minnesota",2.260244969,271230425014.0,27123042501.0-14.833-3.1766,,,,,,
NDAR_INVVKMDG53B,MINNESOTA,Ramsey,27123042501.0,"Census Tract 425.01, Ramsey County, Minnesota",2.260244969,271230425014.0,27123042501.0-14.833-3.1766,,,,,,
NDAR_INV8NKY4X1D,MINNESOTA,Ramsey,27123042504.0,"Census Tract 425.04, Ramsey County, Minnesota",1.965781962,271230425042.0,27123042504.0-11.833-2.4181,,,,,,
NDAR_INVG9W26JX4,MINNESOTA,Ramsey,27123042504.0,"Census Tract 425.04, Ramsey County, Minnesota",1.965781962,271230425042.0,27123042504.0-11.833-2.4181,,,,,,
NDAR_INVHVYT4W45,MINNESOTA,Ramsey,27123042601.0,"Census Tract 426.01, Ramsey County, Minnesota",0.986482502,271230426012.0,27123042601.0-12.833-2.9348,,,,,,
NDAR_INVZ20Z6JR3,MINNESOTA,Ramsey,27123042601.0,"Census Tract 426.01, Ramsey County, Minnesota",0.986482502,271230426012.0,27123042601.0-12.833-2.9348,,,,,,
NDAR_INV28D3LRLF,MINNESOTA,Ramsey,27123042900.0,"Census Tract 429, Ramsey County, Minnesota",0.467616626,271230429003.0,27123042900.0-16.5-8.4291,,,,,,
NDAR_INVNNA7JH41,MINNESOTA,Ramsey,27123042900.0,"Census Tract 429, Ramsey County, Minnesota",0.467616626,271230429004.0,27123042900.0-18.833-6.9995,,,,,,
NDAR_INVNT4P4M2F,MINNESOTA,Ramsey,27123042900.0,"Census Tract 429, Ramsey County, Minnesota",0.467616626,271230429003.0,27123042900.0-16.5-8.4291,,,,,,
NDAR_INVTHEX3U3X,MINNESOTA,Ramsey,27123042900.0,"Census Tract 429, Ramsey County, Minnesota",0.467616626,271230429004.0,27123042900.0-18.833-6.9995,,,,,,
NDAR_INVVP45XG3A,MINNESOTA,Ramsey,27123042900.0,"Census Tract 429, Ramsey County, Minnesota",0.467616626,271230429004.0,27123042900.0-18.833-6.9995,,,,,,
NDAR_INVDWKHJ8MG,MINNESOTA,Ramsey,27123043000.0,"Census Tract 430, Ramsey County, Minnesota",1.27873353,271230430001.0,27123043000.0-13.167-4.3286,,,,,,
NDAR_INVJUKBPY9X,MINNESOTA,Ramsey,27123043000.0,"Census Tract 430, Ramsey County, Minnesota",1.27873353,271230430001.0,27123043000.0-13.167-4.3286,,,,,,
NDAR_INVMKC6DKGG,MINNESOTA,Ramsey,27123043000.0,"Census Tract 430, Ramsey County, Minnesota",1.27873353,271230430003.0,27123043000.0-15.667-5.6745,,,,,,
NDAR_INVRW8JB8M2,MINNESOTA,Ramsey,27123043000.0,"Census Tract 430, Ramsey County, Minnesota",1.27873353,271230430001.0,27123043000.0-13.167-4.3286,,,,,,
NDAR_INVVUWVUYDA,MINNESOTA,Ramsey,27123043000.0,"Census Tract 430, Ramsey County, Minnesota",1.27873353,271230430001.0,27123043000.0-13.167-4.3286,,,,,,
NDAR_INV3A7MX0D3,MINNESOTA,Renville,27129790100.0,"Census Tract 7901, Renville County, Minnesota",146.8912897,271297901002.0,27129790100.0-4.667-0.0236,,,,,,
NDAR_INVU80WLNR2,MINNESOTA,Renville,27129790100.0,"Census Tract 7901, Renville County, Minnesota",146.8912897,271297901002.0,27129790100.0-4.667-0.0236,,,,,,
NDAR_INV976U49PT,MINNESOTA,Rice,27131070100.0,"Census Tract 701, Rice County, Minnesota",68.82960933,271310701003.0,27131070100.0-8.0-0.5501,,,,,,
NDAR_INVUWRM3PWZ,MINNESOTA,Rice,27131070100.0,"Census Tract 701, Rice County, Minnesota",68.82960933,271310701003.0,27131070100.0-8.0-0.5501,,,,,,
NDAR_INVR0AR52BF,MINNESOTA,Rice,27131070501.0,"Census Tract 705.01, Rice County, Minnesota",1.461989123,271310705011.0,27131070501.0-9.333-0.6119,,,,,,
NDAR_INVWLGJB3DZ,MINNESOTA,Rice,27131070501.0,"Census Tract 705.01, Rice County, Minnesota",1.461989123,271310705011.0,27131070501.0-9.333-0.6119,,,,,,
NDAR_INV20CX5AWW,MINNESOTA,Rice,27131070504.0,"Census Tract 705.04, Rice County, Minnesota",1.572974529,271310705041.0,27131070504.0-7.667-1.715,,,,,,
NDAR_INVXLYL6ZUB,MINNESOTA,Rice,27131070504.0,"Census Tract 705.04, Rice County, Minnesota",1.572974529,271310705041.0,27131070504.0-7.667-1.715,,,,,,
NDAR_INVC9HVT0XG,MINNESOTA,St. Louis,27137001000.0,"Census Tract 10, St. Louis County, Minnesota",0.323535715,271370010001.0,27137001000.0-15.5-4.0346,,,,,,
NDAR_INVTW72EVWM,MINNESOTA,St. Louis,27137001000.0,"Census Tract 10, St. Louis County, Minnesota",0.323535715,271370010001.0,27137001000.0-15.5-4.0346,,,,,,
NDAR_INVWVMTXLEH,MINNESOTA,St. Louis,27137001000.0,"Census Tract 10, St. Louis County, Minnesota",0.323535715,271370010001.0,27137001000.0-15.5-4.0346,,,,,,
NDAR_INV5BT1KR96,MINNESOTA,Scott,27139080202.0,"Census Tract 802.02, Scott County, Minnesota",1.980086655,271390802021.0,27139080202.0-8.0-1.5095,,,,,,
NDAR_INV6PX8VT24,MINNESOTA,Scott,27139080202.0,"Census Tract 802.02, Scott County, Minnesota",1.980086655,271390802021.0,27139080202.0-8.0-1.5095,,,,,,
NDAR_INVLBELG3A6,MINNESOTA,Scott,27139080202.0,"Census Tract 802.02, Scott County, Minnesota",1.980086655,271390802022.0,27139080202.0-7.333-0.9683,,,,,,
NDAR_INVNDEK4K38,MINNESOTA,Scott,27139080202.0,"Census Tract 802.02, Scott County, Minnesota",1.980086655,271390802022.0,27139080202.0-7.333-0.9683,,,,,,
NDAR_INV0Y712XLV,MINNESOTA,Scott,27139080203.0,"Census Tract 802.03, Scott County, Minnesota",2.127540939,271390802033.0,27139080203.0-4.833-2.6658,,,,,,
NDAR_INVBGYWYRGH,MINNESOTA,Scott,27139080203.0,"Census Tract 802.03, Scott County, Minnesota",2.127540939,271390802033.0,27139080203.0-4.833-2.6658,,,,,,
NDAR_INVN8V7KR39,MINNESOTA,Scott,27139080205.0,"Census Tract 802.05, Scott County, Minnesota",4.123631522,271390802051.0,27139080205.0-5.667-0.7291,,,,,,
NDAR_INVTZCLUNW2,MINNESOTA,Scott,27139080205.0,"Census Tract 802.05, Scott County, Minnesota",4.123631522,271390802051.0,27139080205.0-5.667-0.7291,,,,,,
NDAR_INVF3NXEU7J,MINNESOTA,Scott,27139080301.0,"Census Tract 803.01, Scott County, Minnesota",11.516813,271390803013.0,27139080301.0-14.333-2.7358,,,,,,
NDAR_INVWLDVYXKE,MINNESOTA,Scott,27139080301.0,"Census Tract 803.01, Scott County, Minnesota",11.516813,271390803013.0,27139080301.0-14.333-2.7358,,,,,,
NDAR_INVF1L01D94,MINNESOTA,Scott,27139080302.0,"Census Tract 803.02, Scott County, Minnesota",11.93948157,271390803023.0,27139080302.0-8.0-0.8316,,,,,,
NDAR_INVYXGKVZAY,MINNESOTA,Scott,27139080302.0,"Census Tract 803.02, Scott County, Minnesota",11.93948157,271390803023.0,27139080302.0-8.0-0.8316,,,,,,
NDAR_INV8MMU6YZ0,MINNESOTA,Scott,27139080700.0,"Census Tract 807, Scott County, Minnesota",12.35726362,271390807001.0,27139080700.0-5.667-0.1217,,,,,,
NDAR_INVA6FR087J,MINNESOTA,Scott,27139080700.0,"Census Tract 807, Scott County, Minnesota",12.35726362,271390807001.0,27139080700.0-5.667-0.1217,,,,,,
NDAR_INV4ER765J7,MINNESOTA,Scott,27139080905.0,"Census Tract 809.05, Scott County, Minnesota",3.555047292,271390809052.0,27139080905.0-5.333-1.105,,,,,,
NDAR_INVDAJ4P19P,MINNESOTA,Scott,27139080905.0,"Census Tract 809.05, Scott County, Minnesota",3.555047292,271390809051.0,27139080905.0-6.167-0.6561,,,,,,
NDAR_INVVJELFB43,MINNESOTA,Scott,27139080905.0,"Census Tract 809.05, Scott County, Minnesota",3.555047292,271390809052.0,27139080905.0-5.333-1.105,,,,,,
NDAR_INVPK2EFH70,MINNESOTA,Sherburne,27141030101.0,"Census Tract 301.01, Sherburne County, Minnesota",40.52921034,271410301014.0,27141030101.0-7.667-0.2962,,,,,,
NDAR_INVT0HER3DK,MINNESOTA,Sherburne,27141030101.0,"Census Tract 301.01, Sherburne County, Minnesota",40.52921034,271410301012.0,27141030101.0-5.167-0.0884,,,,,,
NDAR_INVYN1N2HYA,MINNESOTA,Sherburne,27141030101.0,"Census Tract 301.01, Sherburne County, Minnesota",40.52921034,271410301014.0,27141030101.0-7.667-0.2962,,,,,,
NDAR_INV29RMU5LN,MINNESOTA,Sherburne,27141030403.0,"Census Tract 304.03, Sherburne County, Minnesota",25.11884245,271410304033.0,27141030403.0-3.333-0.8451,,,,,,
NDAR_INVLLNH75CD,MINNESOTA,Sherburne,27141030403.0,"Census Tract 304.03, Sherburne County, Minnesota",25.11884245,271410304033.0,27141030403.0-3.333-0.8451,,,,,,
NDAR_INVNB7DWNKK,MINNESOTA,Sherburne,27141030403.0,"Census Tract 304.03, Sherburne County, Minnesota",25.11884245,271410304033.0,27141030403.0-3.333-0.8451,,,,,,
NDAR_INV5L4LYVBY,MINNESOTA,Sherburne,27141030502.0,"Census Tract 305.02, Sherburne County, Minnesota",21.33457296,271410305021.0,27141030502.0-7.833-0.5362,,,,,,
NDAR_INVEKN9FWNN,MINNESOTA,Sherburne,27141030502.0,"Census Tract 305.02, Sherburne County, Minnesota",21.33457296,271410305021.0,27141030502.0-7.833-0.5362,,,,,,
NDAR_INVEFV8GUKC,MINNESOTA,Sherburne,27141030503.0,"Census Tract 305.03, Sherburne County, Minnesota",4.754183193,271410305031.0,27141030503.0-7.833-0.6996,,,,,,
NDAR_INVU61CF84L,MINNESOTA,Sherburne,27141030503.0,"Census Tract 305.03, Sherburne County, Minnesota",4.754183193,271410305031.0,27141030503.0-7.833-0.6996,,,,,,
